timestamp,flow_key,pkt_count,byte_count,duration_s,avg_pkt_size,avg_iat_ms,max_iat_ms
1776290772.5607479,128.192.0.1,172.20.211.225,53,58678,TCP,5,611,0.0016,122.2,0.39,1.57
1776290772.5607479,172.20.211.225,74.125.21.95,62414,443,UDP,6,2970,0.052,495.0,10.39,51.44
1776290772.5607479,172.20.211.225,151.101.193.229,52842,443,UDP,8,3241,0.052,405.12,7.42,50.42
1776290772.5607479,172.20.211.225,172.217.215.94,57407,443,UDP,6,2976,0.0514,496.0,10.29,50.42
1776290772.5607479,74.125.21.95,172.20.211.225,443,62414,UDP,6,4155,0.001,692.5,0.2,1.01
1776290772.5607479,172.217.215.94,172.20.211.225,443,57407,UDP,7,4308,0.0514,615.43,8.57,50.42
1776290772.5607479,151.101.193.229,172.20.211.225,443,52842,UDP,6,6682,0.0504,1113.67,10.08,50.42
1776290772.5607479,142.250.9.95,172.20.211.225,443,52474,UDP,1,200,0.0,200.0,0.0,0
1776290772.5607479,172.20.211.225,142.250.9.95,52474,443,UDP,1,75,0.0,75.0,0.0,0
1776290772.5607479,172.20.211.225,142.251.156.119,56544,443,UDP,1,71,0.0,71.0,0.0,0
1776290772.5607479,172.20.211.225,172.217.215.94,60296,443,UDP,7,3047,0.0,435.29,0.0,0.0
1776290772.5607479,172.217.215.94,172.20.211.225,443,60296,UDP,6,4279,0.0,713.17,0.0,0.0
1776290772.5607479,142.251.156.119,172.20.211.225,443,56544,UDP,1,66,0.0,66.0,0.0,0
1776290772.5607479,172.20.211.225,104.18.12.46,61194,80,TCP,4,228,0.0504,57.0,16.8,50.39
1776290772.5607479,104.18.12.46,172.20.211.225,80,61194,TCP,3,186,0.0,62.0,0.0,0.0
1776290772.5607479,172.20.211.225,74.125.138.188,62172,5228,TCP,1,55,0.0,55.0,0.0,0
1776290772.5607479,74.125.138.188,172.20.211.225,5228,62172,TCP,1,66,0.0,66.0,0.0,0
1776290772.5607479,172.64.148.235,172.20.211.225,443,51778,TCP,2,138,0.0509,69.0,50.95,50.95
1776290772.5607479,172.20.211.225,172.64.148.235,51778,443,TCP,1,82,0.0,82.0,0.0,0
1776290772.5607479,172.20.211.225,100.51.193.142,51264,443,TCP,1,86,0.0,86.0,0.0,0
1776290772.5607479,100.51.193.142,172.20.211.225,443,51264,TCP,1,60,0.0,60.0,0.0,0
1776290772.5607479,172.20.211.225,162.247.241.14,57876,443,TCP,1,55,0.0,55.0,0.0,0
1776290772.5607479,162.247.241.14,172.20.211.225,443,57876,TCP,1,66,0.0,66.0,0.0,0
1776290772.5607479,104.18.39.21,172.20.211.225,443,60413,TCP,2,138,0.0,69.0,0.0,0.0
1776290772.5607479,172.20.211.225,104.18.39.21,60413,443,TCP,1,82,0.0,82.0,0.0,0
1776291151.3598769,172.20.211.225,142.251.15.95,56131,443,TCP,1,55,0.0,55.0,0.0,0
1776291151.3598769,142.251.15.95,172.20.211.225,443,56131,TCP,1,66,0.0,66.0,0.0,0
1776291151.3598769,142.250.9.95,172.20.211.225,443,52474,UDP,1,200,0.0,200.0,0.0,0
1776291151.3598769,172.20.211.225,142.250.9.95,52474,443,UDP,1,75,0.0,75.0,0.0,0
1776291151.3598769,172.20.211.225,128.192.0.1,56127,53,TCP,6,371,0.0,61.83,0.0,0.0
1776291151.3598769,172.20.211.225,128.192.0.1,58208,53,TCP,6,371,0.0,61.83,0.0,0.0
1776291151.3598769,172.20.211.225,162.247.241.14,57876,443,TCP,3,1717,0.1027,572.33,51.33,102.66
1776291151.3598769,128.192.0.1,172.20.211.225,53,56127,TCP,5,474,0.0,94.8,0.0,0.0
1776291151.3598769,128.192.0.1,172.20.211.225,53,58208,TCP,5,943,0.0,188.6,0.0,0.0
1776291151.3598769,172.20.211.225,162.247.243.29,63628,443,TCP,8,3666,0.1536,458.25,21.94,101.93
1776291151.3598769,162.247.241.14,172.20.211.225,443,57876,TCP,3,630,0.1027,210.0,51.33,101.61
1776291151.3598769,162.247.243.29,172.20.211.225,443,63628,TCP,8,2889,0.1024,361.12,14.64,51.0
1776291151.3598769,172.20.211.225,104.18.12.46,63629,80,TCP,4,228,0.0509,57.0,16.96,50.87
1776291151.3598769,104.18.12.46,172.20.211.225,80,63629,TCP,2,126,0.0,63.0,0.0,0.0
1776291151.3598769,172.20.211.225,104.18.29.130,53005,443,TCP,2,260,0.7069,130.0,706.88,706.88
1776291151.3598769,104.18.29.130,172.20.211.225,443,53005,TCP,2,146,0.6561,73.0,656.05,656.05
1776291151.3598769,172.64.148.235,172.20.211.225,443,51778,TCP,2,138,0.0506,69.0,50.61,50.61
1776291151.3598769,172.20.211.225,172.64.148.235,51778,443,TCP,1,82,0.0,82.0,0.0,0
1776291156.4026368,104.18.39.21,172.20.211.225,443,60413,TCP,2,138,0.0,69.0,0.0,0.0
1776291156.4026368,172.20.211.225,104.18.39.21,60413,443,TCP,1,82,0.0,82.0,0.0,0
1776291156.4026368,172.20.211.225,142.251.156.119,56544,443,UDP,3,217,0.8079,72.33,403.93,756.88
1776291156.4026368,142.251.156.119,172.20.211.225,443,56544,UDP,2,143,0.7569,71.5,756.88,756.88
1776291156.4026368,172.20.211.225,142.251.15.95,56130,443,TCP,1,55,0.0,55.0,0.0,0
1776291156.4026368,142.251.15.95,172.20.211.225,443,56130,TCP,1,66,0.0,66.0,0.0,0
1776291156.4026368,172.20.211.225,104.18.12.46,63630,80,TCP,4,228,0.0507,57.0,16.89,50.66
1776291156.4026368,104.18.12.46,172.20.211.225,80,63630,TCP,3,186,0.0,62.0,0.0,0.0
1776291156.4026368,172.20.211.225,216.239.34.223,56135,443,TCP,1,55,0.0,55.0,0.0,0
1776291156.4026368,216.239.34.223,172.20.211.225,443,56135,TCP,1,66,0.0,66.0,0.0,0
1776291161.4480805,172.20.211.225,142.251.156.119,56544,443,UDP,2,142,3.9328,71.0,3932.78,3932.78
1776291161.4480805,142.251.156.119,172.20.211.225,443,56544,UDP,2,136,3.9328,68.0,3932.78,3932.78
1776291161.4480805,172.20.211.225,104.18.12.46,53694,80,TCP,4,228,0.0507,57.0,16.9,50.71
1776291161.4480805,104.18.12.46,172.20.211.225,80,53694,TCP,3,186,0.0,62.0,0.0,0.0
1776291161.4480805,172.20.211.225,128.192.0.1,56409,53,TCP,6,370,0.0,61.67,0.0,0.0
1776291161.4480805,172.20.211.225,128.192.0.1,49256,53,TCP,6,370,0.0,61.67,0.0,0.0
1776291161.4480805,128.192.0.1,172.20.211.225,53,56409,TCP,5,607,0.0,121.4,0.0,0.0
1776291161.4480805,128.192.0.1,172.20.211.225,53,49256,TCP,5,710,0.0,142.0,0.0,0.0
1776291161.4480805,172.20.211.225,140.82.113.25,65134,443,TCP,1,55,0.0,55.0,0.0,0
1776291161.4480805,140.82.113.25,172.20.211.225,443,65134,TCP,1,70,0.0,70.0,0.0,0
1776291166.450123,172.20.211.225,74.125.138.93,54375,443,UDP,13,7564,0.0516,581.85,4.3,50.57
1776291166.450123,74.125.138.93,172.20.211.225,443,54375,UDP,12,5023,0.0516,418.58,4.69,50.57
1776291166.450123,172.20.211.225,34.54.84.110,62067,443,TCP,20,1836,0.0509,91.8,2.68,50.91
1776291166.450123,34.54.84.110,172.20.211.225,443,62067,TCP,14,65015,0.052,4643.93,4.0,50.91
1776291166.450123,172.20.211.225,142.251.156.119,56544,443,UDP,2,142,1.3649,71.0,1364.87,1364.87
1776291166.450123,142.251.156.119,172.20.211.225,443,56544,UDP,2,136,1.3664,68.0,1366.38,1366.38
1776291166.450123,142.251.15.95,172.20.211.225,443,56131,TCP,3,180,0.0,60.0,0.0,0.0
1776291166.450123,172.20.211.225,142.251.15.95,56131,443,TCP,3,186,0.0,62.0,0.0,0.0
1776291166.450123,172.20.211.225,142.250.9.95,52474,443,UDP,1,71,0.0,71.0,0.0,0
1776291166.450123,142.250.9.95,172.20.211.225,443,52474,UDP,1,67,0.0,67.0,0.0,0
1776291166.450123,162.247.241.14,172.20.211.225,443,57876,TCP,1,60,0.0,60.0,0.0,0
1776291166.450123,172.20.211.225,162.247.241.14,57876,443,TCP,1,54,0.0,54.0,0.0,0
1776291166.450123,172.20.211.225,104.18.12.46,49257,80,TCP,4,228,0.0505,57.0,16.84,50.52
1776291166.450123,104.18.12.46,172.20.211.225,80,49257,TCP,2,126,0.0,63.0,0.0,0.0
1776291166.450123,172.20.211.225,64.233.177.95,51894,443,TCP,1,55,0.0,55.0,0.0,0
1776291166.450123,64.233.177.95,172.20.211.225,443,51894,TCP,1,66,0.0,66.0,0.0,0
1776291171.4560409,172.20.211.225,104.120.129.43,59033,443,TCP,1,55,0.0,55.0,0.0,0
1776291171.4560409,104.120.129.43,172.20.211.225,443,59033,TCP,1,66,0.0,66.0,0.0,0
1776291171.4560409,142.251.15.95,172.20.211.225,443,56130,TCP,3,180,0.0,60.0,0.0,0.0
1776291171.4560409,172.20.211.225,142.251.15.95,56130,443,TCP,3,186,0.0,62.0,0.0,0.0
1776291171.4560409,142.250.9.95,172.20.211.225,443,52474,UDP,1,200,0.0,200.0,0.0,0
1776291171.4560409,172.20.211.225,142.250.9.95,52474,443,UDP,1,75,0.0,75.0,0.0,0
1776291171.4560409,172.20.211.225,104.18.12.46,49258,80,TCP,4,228,0.0504,57.0,16.8,50.41
1776291171.4560409,104.18.12.46,172.20.211.225,80,49258,TCP,3,186,0.0,62.0,0.0,0.0
1776291171.4560409,172.20.211.225,216.239.34.223,56135,443,TCP,1,55,0.0,55.0,0.0,0
1776291171.4560409,216.239.34.223,172.20.211.225,443,56135,TCP,1,66,0.0,66.0,0.0,0
1776291171.4560409,172.64.148.235,172.20.211.225,443,51778,TCP,2,138,0.0505,69.0,50.47,50.47
1776291171.4560409,172.20.211.225,172.64.148.235,51778,443,TCP,1,82,0.0,82.0,0.0,0
1776291176.502635,172.20.211.225,74.125.138.93,54375,443,UDP,4,1531,0.0508,382.75,16.92,50.75
1776291176.502635,74.125.138.93,172.20.211.225,443,54375,UDP,4,308,0.0,77.0,0.0,0.0
1776291176.502635,104.18.39.21,172.20.211.225,443,60413,TCP,2,138,0.0,69.0,0.0,0.0
1776291176.502635,172.20.211.225,104.18.39.21,60413,443,TCP,1,82,0.0,82.0,0.0,0
1776291176.502635,172.20.211.225,34.54.84.110,55592,443,TCP,2,192,0.0,96.0,0.0,0.0
1776291176.502635,34.54.84.110,172.20.211.225,443,55592,TCP,3,251,0.0506,83.67,25.32,50.64
1776291176.502635,172.20.211.225,74.125.138.188,62172,5228,TCP,1,55,0.0,55.0,0.0,0
1776291176.502635,74.125.138.188,172.20.211.225,5228,62172,TCP,1,66,0.0,66.0,0.0,0
1776291176.502635,172.20.211.225,104.18.12.46,49260,80,TCP,4,228,0.0,57.0,0.0,0.0
1776291176.502635,104.18.12.46,172.20.211.225,80,49260,TCP,2,126,0.0,63.0,0.0,0.0
1776291176.502635,172.20.211.225,185.199.109.215,53155,443,TCP,1,55,0.0,55.0,0.0,0
1776291176.502635,185.199.109.215,172.20.211.225,443,53155,TCP,1,66,0.0,66.0,0.0,0
1776291176.502635,140.82.113.25,172.20.211.225,443,65134,TCP,2,147,0.0004,73.5,0.36,0.36
1776291176.502635,172.20.211.225,140.82.113.25,65134,443,TCP,1,83,0.0,83.0,0.0,0
1776291181.5146585,172.20.211.225,185.199.108.133,59050,443,TCP,1,55,0.0,55.0,0.0,0
1776291181.5146585,185.199.108.133,172.20.211.225,443,59050,TCP,1,66,0.0,66.0,0.0,0
1776291181.5146585,172.20.211.225,100.51.193.142,64307,443,TCP,1,55,0.0,55.0,0.0,0
1776291181.5146585,100.51.193.142,172.20.211.225,443,64307,TCP,1,66,0.0,66.0,0.0,0
1776291181.5146585,172.20.211.225,172.20.96.101,49262,7680,TCP,6,992,0.0005,165.33,0.11,0.54
1776291181.5146585,172.20.96.101,172.20.211.225,7680,49262,TCP,5,942,0.0,188.4,0.0,0.0
1776291181.5146585,172.20.211.225,104.120.129.43,62355,443,TCP,1,55,0.0,55.0,0.0,0
1776291181.5146585,104.120.129.43,172.20.211.225,443,62355,TCP,1,60,0.0,60.0,0.0,0
1776291181.5146585,172.20.211.225,128.192.0.0,51930,53,UDP,1,98,0.0,98.0,0.0,0
1776291181.5146585,128.192.0.0,172.20.211.225,53,51930,UDP,1,221,0.0,221.0,0.0,0
1776291181.5146585,172.20.211.225,104.18.12.46,49263,80,TCP,4,228,0.0507,57.0,16.89,50.66
1776291181.5146585,104.18.12.46,172.20.211.225,80,49263,TCP,3,186,0.0,62.0,0.0,0.0
1776291181.5146585,172.20.211.225,104.18.29.130,53005,443,TCP,2,260,0.6072,130.0,607.22,607.22
1776291181.5146585,104.18.29.130,172.20.211.225,443,53005,TCP,2,146,0.5565,73.0,556.52,556.52
1776291181.5146585,64.233.177.95,172.20.211.225,443,51894,TCP,2,187,0.0,93.5,0.0,0.0
1776291181.5146585,172.20.211.225,64.233.177.95,51894,443,TCP,2,108,0.0,54.0,0.0,0.0
1776291181.5146585,162.247.241.14,172.20.211.225,443,57876,TCP,1,60,0.0,60.0,0.0,0
1776291181.5146585,172.20.211.225,162.247.241.14,57876,443,TCP,1,54,0.0,54.0,0.0,0
1776291181.5146585,172.20.211.225,142.251.156.119,56544,443,UDP,1,71,0.0,71.0,0.0,0
1776291181.5146585,142.251.156.119,172.20.211.225,443,56544,UDP,1,68,0.0,68.0,0.0,0
1776291186.5435612,172.20.211.225,142.251.156.119,56544,443,UDP,1,71,0.0,71.0,0.0,0
1776291186.5435612,142.251.156.119,172.20.211.225,443,56544,UDP,1,68,0.0,68.0,0.0,0
1776291186.5435612,172.20.211.225,128.192.0.0,62222,53,UDP,1,93,0.0,93.0,0.0,0
1776291186.5435612,172.20.211.225,128.192.0.0,53663,53,UDP,1,93,0.0,93.0,0.0,0
1776291186.5435612,128.192.0.0,172.20.211.225,53,62222,UDP,1,281,0.0,281.0,0.0,0
1776291186.5435612,128.192.0.0,172.20.211.225,53,53663,UDP,1,530,0.0,530.0,0.0,0
1776291186.5435612,172.20.211.225,20.189.173.11,49951,443,TCP,12,5595,0.4062,466.25,36.93,151.83
1776291186.5435612,20.189.173.11,172.20.211.225,443,49951,TCP,12,7650,0.3044,637.5,27.67,101.52
1776291186.5435612,172.20.211.225,100.51.193.142,51264,443,TCP,1,55,0.0,55.0,0.0,0
1776291186.5435612,100.51.193.142,172.20.211.225,443,51264,TCP,1,66,0.0,66.0,0.0,0
1776291186.5435612,172.20.211.225,142.250.9.95,52474,443,UDP,1,71,0.0,71.0,0.0,0
1776291186.5435612,142.250.9.95,172.20.211.225,443,52474,UDP,1,67,0.0,67.0,0.0,0
1776291186.5435612,172.20.211.225,104.18.12.46,49953,80,TCP,4,228,0.0505,57.0,16.84,50.51
1776291186.5435612,104.18.12.46,172.20.211.225,80,49953,TCP,2,126,0.0,63.0,0.0,0.0
1776291186.5435612,172.20.211.225,216.239.34.223,56135,443,TCP,1,55,0.0,55.0,0.0,0
1776291186.5435612,216.239.34.223,172.20.211.225,443,56135,TCP,1,66,0.0,66.0,0.0,0
1776291186.5435612,172.20.211.225,172.20.96.101,49954,7680,TCP,5,357,0.0,71.4,0.0,0.0
1776291186.5435612,172.20.96.101,172.20.211.225,7680,49954,TCP,3,178,0.0,59.33,0.0,0.0
1776291191.5599859,172.20.211.225,142.251.156.119,56544,443,UDP,2,142,1.1591,71.0,1159.11,1159.11
1776291191.5599859,142.251.156.119,172.20.211.225,443,56544,UDP,2,136,1.1591,68.0,1159.11,1159.11
1776291191.5599859,100.51.193.142,172.20.211.225,443,51264,TCP,2,138,0.0,69.0,0.0,0.0
1776291191.5599859,172.20.211.225,100.51.193.142,51264,443,TCP,1,82,0.0,82.0,0.0,0
1776291191.5599859,172.20.211.225,104.16.116.50,51106,443,TCP,1,55,0.0,55.0,0.0,0
1776291191.5599859,104.16.116.50,172.20.211.225,443,51106,TCP,1,66,0.0,66.0,0.0,0
1776291191.5599859,142.250.9.95,172.20.211.225,443,52474,UDP,1,200,0.0,200.0,0.0,0
1776291191.5599859,172.20.211.225,142.250.9.95,52474,443,UDP,1,75,0.0,75.0,0.0,0
1776291191.5599859,172.20.211.225,104.18.12.46,49955,80,TCP,4,228,0.0503,57.0,16.78,50.34
1776291191.5599859,104.18.12.46,172.20.211.225,80,49955,TCP,2,126,0.0503,63.0,50.34,50.34
1776291191.5599859,172.64.148.235,172.20.211.225,443,51778,TCP,2,138,0.0504,69.0,50.37,50.37
1776291191.5599859,172.20.211.225,172.64.148.235,51778,443,TCP,1,82,0.0,82.0,0.0,0
1776291196.5761523,172.20.211.225,100.51.193.142,51264,443,TCP,1,86,0.0,86.0,0.0,0
1776291196.5761523,172.20.211.225,128.192.0.1,64819,53,TCP,6,376,0.0517,62.67,10.35,51.75
1776291196.5761523,172.20.211.225,128.192.0.1,55142,53,TCP,6,376,0.0517,62.67,10.35,51.75
1776291196.5761523,128.192.0.1,172.20.211.225,53,64819,TCP,5,438,0.0517,87.6,12.94,51.75
1776291196.5761523,128.192.0.1,172.20.211.225,53,55142,TCP,5,652,0.0517,130.4,12.94,51.75
1776291196.5761523,172.20.211.225,100.51.193.142,64307,443,TCP,5,1238,0.0517,247.6,12.94,51.75
1776291196.5761523,172.20.211.225,172.217.74.94,56143,443,UDP,8,4002,0.0536,500.25,7.66,53.65
1776291196.5761523,100.51.193.142,172.20.211.225,443,51264,TCP,1,60,0.0,60.0,0.0,0
1776291196.5761523,100.51.193.142,172.20.211.225,443,64307,TCP,8,2025,0.0536,253.12,7.66,53.65
1776291196.5761523,172.217.74.94,172.20.211.225,443,56143,UDP,11,5032,0.1044,457.45,10.44,53.1
1776291196.5761523,104.18.39.21,172.20.211.225,443,60413,TCP,2,138,0.0,69.0,0.0,0.0
1776291196.5761523,172.20.211.225,104.18.39.21,60413,443,TCP,1,82,0.0,82.0,0.0,0
1776291196.5761523,172.20.211.225,34.54.84.110,62067,443,TCP,1,55,0.0,55.0,0.0,0
1776291196.5761523,34.54.84.110,172.20.211.225,443,62067,TCP,1,66,0.0,66.0,0.0,0
1776291196.5761523,172.20.211.225,128.192.0.0,51930,53,UDP,1,80,0.0,80.0,0.0,0
1776291196.5761523,128.192.0.0,172.20.211.225,53,51930,UDP,1,549,0.0,549.0,0.0,0
1776291196.5761523,172.20.211.225,23.53.13.49,65314,443,TCP,14,1543,0.0,110.21,0.0,0.0
1776291196.5761523,23.53.13.49,172.20.211.225,443,65314,TCP,15,6987,0.0,465.8,0.0,0.0
1776291196.5761523,172.20.211.225,162.247.241.14,57876,443,TCP,1,55,0.0,55.0,0.0,0
1776291196.5761523,172.20.211.225,162.247.243.29,63628,443,TCP,1,55,0.0,55.0,0.0,0
1776291196.5761523,162.247.241.14,172.20.211.225,443,57876,TCP,1,66,0.0,66.0,0.0,0
1776291196.5761523,162.247.243.29,172.20.211.225,443,63628,TCP,1,66,0.0,66.0,0.0,0
1776291196.5761523,172.20.211.225,104.18.12.46,65315,80,TCP,4,228,0.0,57.0,0.0,0.0
1776291196.5761523,104.18.12.46,172.20.211.225,80,65315,TCP,2,126,0.0,63.0,0.0,0.0
1776291201.620657,172.20.211.225,128.192.0.1,65003,53,TCP,6,366,0.0,61.0,0.0,0.0
1776291201.620657,172.20.211.225,128.192.0.1,60841,53,TCP,6,366,0.0,61.0,0.0,0.0
1776291201.620657,128.192.0.1,172.20.211.225,53,65003,TCP,5,404,0.0,80.8,0.0,0.0
1776291201.620657,128.192.0.1,172.20.211.225,53,60841,TCP,5,815,0.0,163.0,0.0,0.0
1776291201.620657,172.20.211.225,140.82.114.4,57756,443,TCP,10,3379,0.2041,337.9,22.68,51.45
1776291201.620657,140.82.114.4,172.20.211.225,443,57756,TCP,10,8772,0.1527,877.2,16.96,50.86
1776291201.620657,172.20.211.225,20.42.65.94,56745,443,TCP,2,108,0.0505,54.0,50.49,50.49
1776291201.620657,20.42.65.94,172.20.211.225,443,56745,TCP,1,60,0.0,60.0,0.0,0
1776291201.620657,172.20.211.225,128.192.11.172,137,137,UDP,2,220,1.4619,110.0,1461.92,1461.92
1776291201.620657,172.20.211.225,104.18.12.46,57757,80,TCP,4,228,0.0503,57.0,16.77,50.31
1776291201.620657,104.18.12.46,172.20.211.225,80,57757,TCP,2,126,0.0,63.0,0.0,0.0
1776291201.620657,172.20.211.225,216.239.34.223,56135,443,TCP,1,55,0.0,55.0,0.0,0
1776291201.620657,216.239.34.223,172.20.211.225,443,56135,TCP,1,66,0.0,66.0,0.0,0
1776291201.620657,172.20.211.225,142.251.156.119,56544,443,UDP,1,71,0.0,71.0,0.0,0
1776291201.620657,142.251.156.119,172.20.211.225,443,56544,UDP,1,68,0.0,68.0,0.0,0
1776291206.6508608,172.20.211.225,142.251.156.119,56544,443,UDP,3,213,3.3125,71.0,1656.25,2326.51
1776291206.6508608,142.251.156.119,172.20.211.225,443,56544,UDP,3,204,3.2699,68.0,1634.95,2326.45
1776291206.6508608,172.20.211.225,128.192.11.172,137,137,UDP,3,330,3.0139,110.0,1506.96,1516.2
1776291206.6508608,172.20.211.225,173.194.219.95,57759,443,TCP,8,2470,0.1169,308.75,16.7,62.62
1776291206.6508608,172.20.211.225,128.192.0.0,51930,53,UDP,2,172,0.1169,86.0,116.9,116.9
1776291206.6508608,128.192.0.0,172.20.211.225,53,51930,UDP,2,962,0.0543,481.0,54.29,54.29
1776291206.6508608,173.194.219.95,172.20.211.225,443,57759,TCP,8,6296,0.0543,787.0,7.76,52.56
1776291206.6508608,172.20.211.225,142.250.9.95,57760,443,TCP,248,1258946,3.5512,5076.4,14.38,3138.02
1776291206.6508608,172.20.211.225,142.250.9.95,57761,443,TCP,9,3562,0.2474,395.78,30.92,193.61
1776291206.6508608,172.20.211.225,142.250.9.95,57762,443,TCP,10,3302,0.8707,330.2,96.74,509.53
1776291206.6508608,142.250.9.95,172.20.211.225,443,57761,TCP,10,8257,0.2474,825.7,27.49,193.61
1776291206.6508608,142.250.9.95,172.20.211.225,443,57760,TCP,557,40461,3.5512,72.64,6.39,3083.99
1776291206.6508608,142.250.9.95,172.20.211.225,443,57762,TCP,14,9102,0.8707,650.14,66.97,509.53
1776291206.6508608,172.20.211.225,74.125.21.132,57763,443,TCP,10,2438,0.051,243.8,5.67,51.04
1776291206.6508608,74.125.21.132,172.20.211.225,443,57763,TCP,12,11785,0.0654,982.08,5.95,51.04
1776291206.6508608,172.20.211.225,142.250.9.95,52474,443,UDP,1,71,0.0,71.0,0.0,0
1776291206.6508608,142.250.9.95,172.20.211.225,443,52474,UDP,1,67,0.0,67.0,0.0,0
1776291206.6508608,172.20.211.225,34.54.84.110,55592,443,TCP,1,55,0.0,55.0,0.0,0
1776291206.6508608,34.54.84.110,172.20.211.225,443,55592,TCP,1,66,0.0,66.0,0.0,0
1776291206.6508608,172.20.211.225,128.192.0.1,54727,53,TCP,6,376,0.003,62.67,0.6,1.01
1776291206.6508608,172.20.211.225,128.192.0.1,58609,53,TCP,6,376,0.0025,62.67,0.5,1.0
1776291206.6508608,172.20.211.225,128.192.0.1,50490,53,TCP,6,372,0.0025,62.0,0.5,1.0
1776291206.6508608,172.20.211.225,128.192.0.1,51768,53,TCP,6,372,0.0025,62.0,0.5,1.0
1776291206.6508608,172.20.211.225,64.233.177.94,54470,443,UDP,8,4340,0.0546,542.5,7.8,51.53
1776291206.6508608,128.192.0.1,172.20.211.225,53,54727,TCP,5,400,0.0025,80.0,0.63,2.51
1776291206.6508608,128.192.0.1,172.20.211.225,53,58609,TCP,5,614,0.002,122.8,0.5,1.0
1776291206.6508608,128.192.0.1,172.20.211.225,53,50490,TCP,5,444,0.002,88.8,0.5,1.0
1776291206.6508608,128.192.0.1,172.20.211.225,53,51768,TCP,5,583,0.002,116.6,0.5,2.0
1776291206.6508608,172.20.211.225,74.125.21.95,60170,443,UDP,6,2971,0.0515,495.17,10.31,51.53
1776291206.6508608,64.233.177.94,172.20.211.225,443,54470,UDP,9,5679,0.0515,631.0,6.44,51.53
1776291206.6508608,74.125.21.95,172.20.211.225,443,60170,UDP,6,4154,0.0,692.33,0.0,0.0
1776291206.6508608,172.20.211.225,216.239.34.223,56135,443,TCP,9,33966,0.0015,3774.0,0.19,1.53
1776291206.6508608,216.239.34.223,172.20.211.225,443,56135,TCP,31,2197,0.0015,70.87,0.05,1.02
1776291206.6508608,172.20.211.225,104.18.12.46,55307,80,TCP,4,228,0.0005,57.0,0.17,0.52
1776291206.6508608,104.18.12.46,172.20.211.225,80,55307,TCP,2,126,0.0005,63.0,0.52,0.52
1776291206.6508608,172.20.211.225,64.233.177.94,55048,443,UDP,6,2974,0.0515,495.67,10.31,50.51
1776291206.6508608,64.233.177.94,172.20.211.225,443,55048,UDP,7,4305,0.001,615.0,0.17,1.03
1776291211.6772382,172.20.211.225,128.192.11.172,137,137,UDP,4,440,4.56,110.0,1520.01,1533.66
1776291211.6772382,142.250.9.95,172.20.211.225,443,57760,TCP,2,1786,1.9152,893.0,1915.16,1915.16
1776291211.6772382,172.20.211.225,142.250.9.95,57760,443,TCP,2,108,1.9149,54.0,1914.88,1914.88
1776291211.6772382,172.20.211.225,142.251.156.119,56544,443,UDP,2,142,1.966,71.0,1965.99,1965.99
1776291211.6772382,142.251.156.119,172.20.211.225,443,56544,UDP,2,135,1.966,67.5,1965.99,1965.99
1776291211.6772382,142.250.9.95,172.20.211.225,443,52474,UDP,1,200,0.0,200.0,0.0,0
1776291211.6772382,172.20.211.225,142.250.9.95,52474,443,UDP,1,75,0.0,75.0,0.0,0
1776291211.6772382,162.247.241.14,172.20.211.225,443,57876,TCP,1,60,0.0,60.0,0.0,0
1776291211.6772382,172.20.211.225,162.247.241.14,57876,443,TCP,1,54,0.0,54.0,0.0,0
1776291211.6772382,172.20.211.225,104.18.29.130,53005,443,TCP,2,260,0.657,130.0,656.96,656.96
1776291211.6772382,172.20.211.225,128.192.0.0,51930,53,UDP,1,75,0.0,75.0,0.0,0
1776291211.6772382,128.192.0.0,172.20.211.225,53,51930,UDP,1,430,0.0,430.0,0.0,0
1776291211.6772382,172.20.211.225,104.18.12.46,61388,80,TCP,4,228,0.0508,57.0,16.93,50.79
1776291211.6772382,104.18.29.130,172.20.211.225,443,53005,TCP,2,146,0.5553,73.0,555.32,555.32
1776291211.6772382,104.18.12.46,172.20.211.225,80,61388,TCP,3,186,0.0,62.0,0.0,0.0
1776291211.6772382,172.64.148.235,172.20.211.225,443,51778,TCP,2,138,0.0,69.0,0.0,0.0
1776291211.6772382,172.20.211.225,172.64.148.235,51778,443,TCP,1,82,0.0,82.0,0.0,0
1776291669.085686,172.20.211.225,128.192.0.0,64702,53,TCP,6,385,0.0016,64.17,0.31,1.55
1776291669.085686,172.20.211.225,128.192.0.0,53992,53,TCP,6,385,0.0016,64.17,0.31,1.55
1776291669.085686,128.192.0.0,172.20.211.225,53,64702,TCP,5,409,0.0016,81.8,0.39,1.55
1776291669.085686,128.192.0.0,172.20.211.225,53,53992,TCP,5,703,0.0016,140.6,0.39,1.55
1776291669.085686,172.20.211.225,108.177.122.100,58077,443,UDP,10,4844,0.0532,484.4,5.91,51.67
1776291669.085686,108.177.122.100,172.20.211.225,443,58077,UDP,14,6269,0.0517,447.79,3.97,51.67
1776291669.085686,172.20.211.225,172.64.155.209,55869,443,TCP,2,108,0.0517,54.0,51.67,51.67
1776291669.085686,172.20.211.225,162.247.243.29,63628,443,TCP,2,108,0.0517,54.0,51.67,51.67
1776291669.085686,172.20.211.225,162.247.243.29,50504,443,TCP,2,108,0.0517,54.0,51.67,51.67
1776291669.085686,172.20.211.225,162.247.243.29,64878,443,TCP,2,108,0.0517,54.0,51.67,51.67
1776291669.085686,172.20.211.225,104.16.116.50,51106,443,TCP,2,108,0.0517,54.0,51.67,51.67
